OID_,LAT,LONG,SymbolID,B04,B05,B06
70415,20.07975944800006,105.88083653700004,4,0.0906,0.1106,0.1858
70416,20.079479876000047,105.88304266300008,4,0.0478,0.0886,0.1374
70417,20.08049128300007,105.88067123400003,4,0.0737,0.085,0.1286
70418,20.080248431000037,105.87990801600004,4,0.0647,0.1294,0.1776
70419,20.078796824000047,105.87966845800008,4,0.1278,0.1298,0.1362
70420,20.07902349500005,105.87922723700008,4,0.0947,0.1162,0.1392
70421,20.079260072000068,105.88306061700006,4,0.0478,0.0854,0.1418
70422,20.08042493000005,105.87986268100008,4,0.0647,0.109,0.1698
70423,20.07664502900008,105.88015428000004,4,0.0559,0.0598,0.0869
70424,20.078867698000067,105.88165971200004,4,0.0972,0.0952,0.1526
70425,20.07987831600008,105.88175126300006,4,0.0895,0.0942,0.147
70426,20.079359450000027,105.88043976300008,4,0.1169,0.155,0.2232
70427,20.07937008800008,105.88300518000004,4,0.0478,0.097,0.15
70428,20.08018551600003,105.88053289500004,4,0.1001,0.1162,0.1802
70429,20.079127622000044,105.88074360400007,4,0.1023,0.157,0.2392
70430,20.078012985000043,105.87956435500008,4,0.0869,0.1022,0.1256
70431,20.07707467800003,105.88006841300006,4,0.0796,0.0812,0.1021
70432,20.07914352900008,105.88254185700004,4,0.0663,0.11,0.1644
70433,20.07852820700004,105.87994113500008,4,0.1057,0.125,0.1298
70434,20.07836772000008,105.87996245200009,4,0.1057,0.1218,0.133
70435,20.07995513100008,105.87985724400004,4,0.0955,0.1058,0.1506
70436,20.08000905200004,105.87989160700003,4,0.0955,0.1058,0.1506
70437,20.07944206800005,105.88082615000008,4,0.1025,0.0966,0.1438
70438,20.079606573000035,105.87981260100008,4,0.1216,0.1484,0.1998
70439,20.07722977800006,105.88057103000004,4,0.073,0.1034,0.1268
70440,20.077999324000075,105.87982175300004,4,0.0869,0.09,0.115
70441,20.07666397600008,105.88097247400005,4,0.0505,0.0425,0.0691
70442,20.076822065000044,105.87965370900008,4,0.0645,0.115,0.135
70443,20.067145093000025,105.91336917700004,5,0.0738,0.0938,0.1286
70444,20.06785497900006,105.91346265800009,5,0.0647,0.0746,0.1024
70445,20.066268700000023,105.91414606500004,5,0.0457,0.062,0.101
70446,20.066605563000053,105.91388366500009,5,0.0687,0.076,0.118
70447,20.06720445000008,105.91414954500004,5,0.0682,0.0816,0.1274
70448,20.067060612000034,105.91359207400006,5,0.0738,0.0988,0.1292
70449,20.066334250000068,105.91383060800004,5,0.0499,0.0636,0.1026
70450,20.066834520000043,105.91401533900004,5,0.0589,0.0973,0.1282
70451,20.066256749000047,105.91407867900004,5,0.0457,0.062,0.101
70452,20.066549656000063,105.91411007200008,5,0.0589,0.0723,0.1168
70453,20.066847000000053,105.91408814700009,5,0.0589,0.0806,0.1252
70454,20.067284421000068,105.91351675700008,5,0.0738,0.0971,0.131
70455,20.067635844000048,105.91364219400003,5,0.0647,0.0896,0.1284
70456,20.066723924000037,105.91452254000006,5,0.0391,0.0377,0.0589
70457,20.06760641700004,105.91339390700004,5,0.0647,0.093,0.1312
70458,20.066938247000053,105.91363264600004,5,0.0687,0.1128,0.1458
70459,20.066558890000067,105.91399024700009,5,0.0589,0.0748,0.1174
70460,20.066797073000032,105.91457312000004,5,0.0391,0.034,0.059
70461,20.06639192000005,105.91390641100008,5,0.0457,0.0727,0.1156
70462,20.066747451000023,105.91427692700006,5,0.0589,0.0684,0.1178
70463,20.067042463000064,105.91451024900005,5,0.0559,0.0407,0.0692
70464,20.067166991000025,105.91366983800005,5,0.0738,0.1005,0.1382
70465,20.06703424200004,105.91363623500008,5,0.0738,0.108,0.133
70466,20.066662208000025,105.91401440400004,5,0.0589,0.095,0.1278
70467,20.06751850100005,105.91378898600004,5,0.0738,0.0922,0.1378
70468,20.067211225000047,105.91386787800008,5,0.0738,0.112,0.1356
70469,20.06712530100004,105.91426994700004,5,0.0682,0.07,0.111
70470,20.067023853000023,105.91431323900008,5,0.0682,0.0827,0.1216
70471,20.066219744000023,105.91416746800007,5,0.0457,0.0556,0.0934
70472,20.06672516500004,105.91357886500003,5,0.0687,0.0808,0.1242
70473,20.067108232000063,105.91387358200006,5,0.0738,0.114,0.1354
70474,20.066929067000046,105.91399663300004,5,0.0589,0.0957,0.1312
70475,20.06706899200003,105.91338629800003,5,0.0738,0.0821,0.1214
70476,20.066978452000058,105.91396019400008,5,0.0589,0.0973,0.1308
70477,20.06715366000003,105.91382526900009,5,0.0738,0.114,0.1354
70478,20.067227387000056,105.91424979200008,5,0.0682,0.0522,0.0918
70479,20.067317210000056,105.91346165300008,5,0.0738,0.0988,0.1338
70480,20.066939529000024,105.91449961700005,5,0.0391,0.0506,0.0852
70481,20.066856523000077,105.91360387600008,5,0.0687,0.0949,0.1294
70482,20.06766044700004,105.91355710200008,5,0.0647,0.0916,0.1294
70483,20.06651634400004,105.91418048100007,5,0.0589,0.0718,0.1158
70484,20.066723790000022,105.91421049700004,5,0.0589,0.0726,0.1184
70485,20.066566971000043,105.91365617600007,5,0.0687,0.0766,0.1146
70486,20.06636406000007,105.91407544000003,5,0.0457,0.0698,0.1124
70487,20.067231056000026,105.91337172100005,5,0.0738,0.0974,0.1192
70488,20.066320648000044,105.91415639800005,5,0.0457,0.0698,0.1124
70489,20.06707812000008,105.91371448400008,5,0.0738,0.1144,0.1346
70490,20.066489198000056,105.91448292400008,5,0.0391,0.048,0.0844
70491,20.066924409000023,105.91342052200008,5,0.0687,0.0728,0.1086
70492,20.06718505400005,105.91356732500007,5,0.0738,0.0996,0.13
70493,20.06709722200003,105.91418630700008,5,0.0682,0.081,0.1262
70494,20.06672378900004,105.91347670200008,5,0.0687,0.0706,0.1038
70495,20.067713344000023,105.91335192400004,5,0.0647,0.0888,0.1244
70496,20.06694387000005,105.91441184600006,5,0.0589,0.0733,0.1156
70497,20.067143215000044,105.91413367700004,5,0.0682,0.0866,0.1294
70498,20.066756990000044,105.91442194100004,5,0.0589,0.0694,0.1136
70499,20.067749254000034,105.91355490700003,5,0.0647,0.0831,0.1168
70500,20.06676473600004,105.91369323600009,5,0.0687,0.0922,0.1298
70501,20.067462960000057,105.91341162000003,5,0.0738,0.0972,0.1296
70502,20.06689066700005,105.91403019700005,5,0.0589,0.1,0.1294
70503,20.06746725900007,105.91358785000004,5,0.0738,0.0998,0.1312
70504,20.06663240100005,105.91395871100008,5,0.0589,0.0852,0.1276
70505,20.06671962400003,105.91408166000008,5,0.0589,0.0934,0.1314
70506,20.066554688000053,105.91356624200004,5,0.0687,0.0678,0.1012
70507,20.066970119000075,105.91434802800006,5,0.0589,0.0733,0.1156
70508,20.06679619700003,105.91359878000009,5,0.0687,0.0952,0.1282
70509,20.066990171000043,105.91352386400006,5,0.0687,0.098,0.1306
70510,20.06685019500003,105.91366002100004,5,0.0687,0.1008,0.138
70511,20.06748867600004,105.91375296600006,5,0.0738,0.0922,0.1378
70512,20.066817959000048,105.91449631700004,5,0.0391,0.0594,0.0964
70513,20.06680066700005,105.91444401400008,5,0.0391,0.0594,0.0964
70514,20.06657910300004,105.91373262300004,5,0.0687,0.0778,0.1146
70515,20.06647260500005,105.91415386500006,5,0.0457,0.0734,0.1156
70516,20.06699335400004,105.91439368000005,5,0.0589,0.0733,0.1156
70517,20.06707446900004,105.91436508200007,5,0.0682,0.0736,0.1132
70518,20.066572016000062,105.91423520100004,5,0.0589,0.0701,0.118
70519,20.06637570600003,105.91420676800004,5,0.0457,0.0695,0.1106
70520,20.066781649000063,105.91413326400004,5,0.0589,0.0868,0.1236
70521,20.066288041000064,105.91401522300004,5,0.0457,0.0682,0.1062
70522,20.066565894000064,105.91432200800004,5,0.0589,0.0701,0.1132
70523,20.06784587500005,105.91352909800008,5,0.0647,0.0582,0.0947
70524,20.06701068700005,105.91423739400004,5,0.0589,0.0811,0.1238
70525,20.06697624800006,105.91445959500004,5,0.0391,0.0506,0.0852
70526,20.066448260000072,105.91441487100008,5,0.0457,0.068,0.1142
70527,20.06753381600004,105.91363746400005,5,0.0738,0.1026,0.144
70528,20.06721532900008,105.91406358800003,5,0.0682,0.0921,0.1332
70529,20.067007945000057,105.91388398400004,5,0.0687,0.1106,0.1584
70530,20.06734410300004,105.91339641700004,5,0.0738,0.0969,0.118
70531,20.066223768000043,105.91424521700009,5,0.0457,0.0556,0.0934
70532,20.06695021300004,105.91357687800009,5,0.0687,0.0998,0.1284
70533,20.067160173000048,105.91346151500004,5,0.0738,0.0971,0.1278
70534,20.066505756000023,105.91438934800004,5,0.0589,0.0715,0.1142
70535,20.066848144000065,105.91428991200009,5,0.0589,0.0742,0.1174
70536,20.06631116400007,105.91422063500004,5,0.0457,0.0695,0.1106
70537,20.06667396900008,105.91362483800005,5,0.0687,0.079,0.1198
70538,20.06696913700005,105.91379914900004,5,0.0687,0.1106,0.1584
70539,20.066868181000075,105.91351221200004,5,0.0687,0.0994,0.1312
70540,20.066645907000066,105.91355896600004,5,0.0687,0.0737,0.1104
70541,20.066863668000053,105.91420752100004,5,0.0589,0.0719,0.1224
70542,20.06733753800006,105.91379249600004,5,0.0738,0.1054,0.1448
70543,20.06685892300004,105.91443350500003,5,0.0391,0.0587,0.0975
70544,20.067393126000077,105.91374721800008,5,0.0738,0.1118,0.1494
70545,20.066908649000027,105.91445136000004,5,0.0391,0.0587,0.0975
70546,20.06744141700005,105.91375719900007,5,0.0738,0.1118,0.1494
70547,20.067342703000065,105.91389435500008,5,0.0682,0.0893,0.1306
70548,20.066433910000057,105.91447471000004,5,0.036,0.0522,0.086
70549,20.067016130000077,105.91342909500008,5,0.0738,0.0821,0.1214
70550,20.06757406300005,105.91376157500008,5,0.0647,0.072,0.1082
70551,20.066344393000065,105.91427374100004,5,0.0457,0.0676,0.1076
70552,20.06632938500008,105.91392567600008,5,0.0457,0.0713,0.1124
70553,20.06704274500004,105.91393114000005,5,0.0682,0.101,0.1318
70554,20.06720149600005,105.91419473300004,5,0.0682,0.0702,0.1082
70555,20.06667449100007,105.91379144100004,5,0.0687,0.0896,0.1304
70556,20.06643962800007,105.91425766500004,5,0.0457,0.0708,0.1132
70557,20.067085247000023,105.91404257900004,5,0.0682,0.0954,0.1314
70558,20.06765976400004,105.91345535100004,5,0.0647,0.0924,0.129
70559,20.066694514000066,105.91371323400004,5,0.0687,0.0896,0.1304
70560,20.06780709900005,105.91330181000006,5,0.0556,0.0725,0.1114
70561,20.06676794000004,105.91434233200005,5,0.0589,0.0694,0.1136
70562,20.067319290000057,105.91400188000004,5,0.0682,0.0862,0.127
70563,20.066527998000023,105.91378599800004,5,0.0687,0.0675,0.1032
70564,20.06732372600004,105.91371660700008,5,0.0738,0.1054,0.1448
70565,20.067109711000057,105.91760566000004,5,0.049,0.062,0.1094
70566,20.067731837000053,105.91823089600004,5,0.0572,0.0662,0.1044
70567,20.06762923900004,105.91794941100004,5,0.0572,0.0564,0.1056
70568,20.068005025000048,105.91800462500004,5,0.0572,0.0588,0.1004
70569,20.067667199000027,105.91790025600004,5,0.0562,0.0558,0.1074
70570,20.067022932000043,105.91787185200008,5,0.049,0.0564,0.1088
70571,20.067110479000064,105.91809233000004,5,0.0605,0.0622,0.1072
70572,20.06721028000004,105.91775474300005,5,0.049,0.0493,0.1106
70573,20.06808796400003,105.91780007200003,5,0.0562,0.0606,0.1022
70574,20.067264992000048,105.91792558500003,5,0.049,0.0536,0.1078
70575,20.067687542000044,105.91826193900005,5,0.0572,0.0662,0.1044
70576,20.067683224000064,105.91843667300007,5,0.0572,0.0624,0.1006
70577,20.06708733200003,105.91770049300004,5,0.049,0.0472,0.1078
70578,20.06797263200008,105.91784595800004,5,0.0562,0.0618,0.1064
70579,20.068132288000072,105.91835767700007,5,0.05,0.0514,0.0841
70580,20.067661392000048,105.91804220600004,5,0.0572,0.0584,0.0976
70581,20.06804737600004,105.91803358800009,5,0.0572,0.0616,0.0984
70582,20.06765163700004,105.91781754000004,5,0.0562,0.0571,0.1056
70583,20.06748585600008,105.91805691800003,5,0.0605,0.0676,0.1104
70584,20.067858229000024,105.91766722100004,5,0.0562,0.0612,0.1098
70585,20.06773595000004,105.91781626600005,5,0.0562,0.063,0.1054
70586,20.06782299100007,105.91774168800004,5,0.0562,0.0594,0.1056
70587,20.067714168000062,105.91769510200004,5,0.0562,0.0617,0.1084
70588,20.067657311000065,105.91813541100004,5,0.0572,0.0664,0.102
70589,20.067788924000077,105.91782457500004,5,0.0562,0.063,0.1054
70590,20.06735925500004,105.91820403600008,5,0.0605,0.0543,0.1028
70591,20.067959908000034,105.91843924900007,5,0.0572,0.0507,0.088
70592,20.067861932000028,105.91842961400005,5,0.0572,0.0544,0.094
70593,20.06727830700004,105.91750536800004,5,0.049,0.062,0.1074
70594,20.06776440300007,105.91799728000008,5,0.0572,0.0578,0.102
70595,20.06763613600004,105.91835352500004,5,0.0572,0.0642,0.105
70596,20.067290521000075,105.91770543000004,5,0.049,0.0641,0.1098
70597,20.06753709000003,105.91830281000004,5,0.0605,0.058,0.1008
70598,20.067848997000056,105.91828595000004,5,0.0572,0.065,0.1078
70599,20.06795132600007,105.91810537300006,5,0.0572,0.0586,0.0987
70600,20.067088570000067,105.91780210900004,5,0.049,0.05,0.1104
70601,20.06752444400007,105.91760526800005,5,0.049,0.0647,0.1094
70602,20.06717395200008,105.91815026800003,5,0.0605,0.0614,0.108
70603,20.06705696400008,105.91747319300003,5,0.049,0.0482,0.104
70604,20.06701046400008,105.91760190600009,5,0.0505,0.05,0.102
70605,20.06726195400006,105.91831095900004,5,0.0605,0.0522,0.0868
70606,20.067898583000044,105.91764712700008,5,0.0562,0.0704,0.1038
70607,20.067763137000043,105.91777925400004,5,0.0562,0.063,0.1054
70608,20.06718960400008,105.91807527200008,5,0.0605,0.0622,0.1072
70609,20.06755719100005,105.91773628700008,5,0.0562,0.0578,0.1084
70610,20.06814330100008,105.91820217000009,5,0.05,0.057,0.0964
70611,20.06788617100005,105.91803683600004,5,0.0572,0.0578,0.1002
70612,20.06762177200005,105.91772674500004,5,0.0562,0.0578,0.1084
70613,20.067049849000057,105.91809641800006,5,0.0605,0.0662,0.1008
70614,20.06782704500005,105.91795794600004,5,0.0572,0.059,0.1008
70615,20.068007437000063,105.91770103900006,5,0.0562,0.0592,0.1016
70616,20.06720196500004,105.91752968500003,5,0.049,0.062,0.1074
70617,20.06700704700006,105.91800382800004,5,0.064,0.0572,0.0846
70618,20.06774806600004,105.91809875400008,5,0.0572,0.0567,0.0996
70619,20.068089406000077,105.91793551100004,5,0.0572,0.0588,0.1004
70620,20.068049217000063,105.91776308500005,5,0.0562,0.0606,0.1022
70621,20.067044106000026,105.91781644100008,5,0.049,0.05,0.1104
70622,20.068146964000046,105.91783318900008,5,0.042,0.0536,0.091
70623,20.067395744000063,105.91769983800005,5,0.049,0.0631,0.1092
70624,20.06789289200003,105.91788946000008,5,0.0562,0.0585,0.1072
70625,20.067308067000056,105.91788316100008,5,0.049,0.055,0.1114
70626,20.067116984000048,105.91775067000005,5,0.049,0.0512,0.1082
70627,20.067909821000057,105.91844706100004,5,0.0572,0.0544,0.094
70628,20.06800687000004,105.91810421600007,5,0.0572,0.0616,0.0984
70629,20.067241310000043,105.91779950600004,5,0.049,0.0493,0.1106
70630,20.067472525000028,105.91766482100007,5,0.049,0.0607,0.109
70631,20.068213703000023,105.91809968900009,5,0.05,0.0522,0.0854
70632,20.067791999000065,105.91816985700008,5,0.0572,0.0651,0.101
70633,20.067027642000028,105.91776937100008,5,0.049,0.05,0.1104
70634,20.067313026000026,105.91780373100003,5,0.049,0.0532,0.1106
70635,20.067628115000048,105.91823650600008,5,0.0572,0.0642,0.1026
70636,20.06773370400004,105.91840867200004,5,0.0572,0.0624,0.1006
70637,20.067392204000043,105.91811806800006,5,0.0605,0.0534,0.1044
70638,20.067380153000045,105.91788420900008,5,0.049,0.065,0.1094
70639,20.06790742400005,105.91824998200008,5,0.0572,0.065,0.1078
70640,20.067583694000064,105.91785669400008,5,0.0562,0.056,0.1064
70641,20.06757784700005,105.91837914700004,5,0.0572,0.063,0.099
70642,20.067253236000056,105.91825943100008,5,0.0605,0.0575,0.1054
70643,20.068015565000053,105.91834649600008,5,0.0572,0.0573,0.0959
70644,20.06783920500004,105.91834121500004,5,0.0572,0.0603,0.103
70645,20.066939508000075,105.91751853200007,5,0.0505,0.05,0.102
70646,20.06731577500005,105.91755657300008,5,0.049,0.0604,0.1088
70647,20.06707757200008,105.91790084500008,5,0.049,0.0564,0.1088
70648,20.06731324000004,105.91822283500004,5,0.0605,0.0543,0.1028
70649,20.06791806800004,105.91769701500004,5,0.0562,0.0601,0.1094
70650,20.067381629000067,105.91764466900008,5,0.049,0.0646,0.1084
70651,20.06740962500004,105.91759246800008,5,0.049,0.0646,0.1084
70652,20.06798553300007,105.91829988100004,5,0.0572,0.0558,0.1008
70653,20.067336718000035,105.91764058600006,5,0.049,0.0604,0.1088
70654,20.124876572000066,105.85399615700004,5,0.0565,0.0441,0.0584
70655,20.12465459000004,105.85379590400004,5,0.0331,0.0452,0.0686
70656,20.12472160100004,105.85377199100007,5,0.0331,0.045,0.0737
70657,20.124794122000026,105.85400385300004,5,0.0565,0.0378,0.0524
70658,20.12459791700008,105.85399917100004,5,0.0384,0.0415,0.0665
70659,20.124914568000065,105.85390056100005,5,0.0426,0.0339,0.0582
70660,20.12486538300004,105.85386551700007,5,0.0426,0.0324,0.0532
70661,20.124967491000064,105.85397161100008,4,0.0565,0.0478,0.0678
70662,20.124687377000043,105.85405731100008,5,0.0384,0.0509,0.0784
70663,20.12463884000005,105.85389555200004,5,0.0331,0.0436,0.0719
70664,20.12330210100004,105.85707850600004,5,0.0261,0.0259,0.0455
70665,20.123376864000026,105.85692896200004,5,0.0261,0.0225,0.0346
70666,20.123421635000057,105.85668642400007,5,0.0283,0.024,0.0382
70667,20.123478217000077,105.85667197600009,5,0.0283,0.0247,0.0369
70668,20.123458976000048,105.85695894800004,5,0.0261,0.0249,0.0364
70669,20.12331535800007,105.85692952700003,5,0.0261,0.0255,0.0435
70670,20.12334158100004,105.85654492400003,5,0.0283,0.0307,0.05
70671,20.12310302000003,105.85708463200008,5,0.0303,0.0342,0.0524
70672,20.12311156200008,105.85719262800006,5,0.0303,0.0242,0.0392
70673,20.12328198700004,105.85729938300004,5,0.0261,0.0256,0.0442
70674,20.12355899800008,105.85668882000004,5,0.0283,0.024,0.0398
70675,20.12341241900004,105.85710640500008,5,0.0261,0.0244,0.0374
70676,20.123563131000022,105.85675347400009,5,0.0283,0.024,0.0398
70677,20.12333179300004,105.85714553400004,5,0.0261,0.0251,0.0416
70678,20.12345661400008,105.85660151400003,5,0.0283,0.0273,0.0432
70679,20.12357339100004,105.85692018200004,5,0.0261,0.0277,0.0378
70680,20.123209260000067,105.85717942300003,5,0.0261,0.0266,0.0428
70681,20.123612541000057,105.85687902500004,5,0.0261,0.0384,0.0527
70682,20.123320649000046,105.85723533100008,5,0.0261,0.0246,0.0378
70683,20.12306312800007,105.85705125000004,5,0.0303,0.024,0.0376
70684,20.12295938700004,105.85706062100007,5,0.0303,0.0407,0.0583
70685,20.123344918000043,105.85681830600004,5,0.0283,0.0247,0.0364
70686,20.12328412300008,105.85712197800008,5,0.0261,0.0251,0.0416
70687,20.123320487000058,105.85699500000004,5,0.0261,0.0308,0.0443
70688,20.123348890000045,105.85727994400008,5,0.0261,0.0295,0.0425
70689,20.123316695000028,105.85667096500003,5,0.0283,0.0301,0.049
70690,20.10569654700004,105.88369283500003,5,0.0407,0.0534,0.0658
70691,20.105452497000044,105.88359647200008,5,0.0343,0.0371,0.0466
70692,20.10355795600003,105.88524310900004,5,0.0349,0.0425,0.052
70693,20.10546826700005,105.88762606400007,5,0.0597,0.0686,0.0788
70694,20.10373177300005,105.88949903800004,5,0.0317,0.0357,0.0645
70695,20.10665632200005,105.88207499500004,5,0.0309,0.0338,0.0469
70696,20.108030376000045,105.88043132600006,5,0.032,0.039,0.0508
70697,20.107014497000023,105.88137125600008,5,0.0303,0.0452,0.0638
70698,20.10533402800008,105.88384478500006,5,0.0429,0.0532,0.0646
70699,20.103963342000043,105.88553982300004,5,0.032,0.0346,0.0437
70700,20.105835050000053,105.88351729700008,5,0.0407,0.037,0.0463
70701,20.10601744500008,105.88354245800008,5,0.0407,0.0536,0.0604
70702,20.10490847500005,105.88794568300004,5,0.0524,0.0415,0.0692
70703,20.10593853200004,105.88382248100004,5,0.0436,0.0456,0.0664
70704,20.10710879400005,105.88411470500004,5,0.0357,0.036,0.054
70705,20.105636581000056,105.88358668700003,5,0.0343,0.0382,0.0453
70706,20.10620005000004,105.88297869400007,5,0.03,0.0334,0.0432
70707,20.10501211400004,105.88872427300004,5,0.0341,0.0482,0.0624
70708,20.10767035500004,105.88423514700008,5,0.0301,0.0389,0.0594
70709,20.104754753000066,105.88648502500008,5,0.0294,0.0321,0.0551
70710,20.107385143000045,105.88081703100003,5,0.0313,0.0339,0.0542
70711,20.104897643000072,105.88756798400004,5,0.041,0.0372,0.047
70712,20.105077761000075,105.88663574800006,5,0.0367,0.0324,0.0546
70713,20.106620983000028,105.88200961000004,5,0.0309,0.0355,0.0466
70714,20.105720407000035,105.88407517000007,5,0.0436,0.038,0.0488
70715,20.10588981600005,105.88668520300008,5,0.0427,0.0425,0.0581
70716,20.10437047600004,105.88633719500008,5,0.0303,0.0375,0.0456
70717,20.105591210000057,105.88690545200006,5,0.0477,0.0525,0.063
70718,20.104886021000027,105.88390217700004,5,0.0358,0.0501,0.0653
70719,20.104811462000043,105.88852410500004,5,0.0341,0.034,0.0461
70720,20.10378479000008,105.89039835600003,5,0.0315,0.0314,0.0385
70721,20.107465799000067,105.88096027700004,5,0.0321,0.0329,0.0526
70722,20.10510917100004,105.88775347100004,5,0.063,0.057,0.0696
70723,20.103872300000035,105.88554920800004,5,0.032,0.0351,0.0442
70724,20.10459984000005,105.88655281700004,5,0.0294,0.0354,0.0454
70725,20.105163566000044,105.88394532600006,5,0.0429,0.0556,0.0621
70726,20.10632666600003,105.88361145900006,5,0.0368,0.0509,0.0574
70727,20.104532421000044,105.88668407700004,5,0.0325,0.037,0.0456
70728,20.10671702400004,105.88145497700005,5,0.0326,0.053,0.06
70729,20.10603806100005,105.88858574700004,5,0.042,0.039,0.0568
70730,20.10383528900008,105.88469973500008,5,0.0406,0.0371,0.0451
70731,20.105725050000046,105.88671450300006,5,0.0427,0.0384,0.058
70732,20.10613858800008,105.88304197300003,5,0.0299,0.0384,0.0442
70733,20.10679202200004,105.88269513600004,5,0.0296,0.0327,0.0478
70734,20.103837999000064,105.88546081200008,5,0.032,0.0358,0.044
70735,20.10419012900008,105.88908292800004,5,0.0284,0.0342,0.0494
70736,20.10420687100003,105.88439010800003,5,0.0387,0.0456,0.061
70737,20.10560354600005,105.88346967400008,5,0.0343,0.0346,0.0459
70738,20.104242596000063,105.88659583100008,5,0.0325,0.0367,0.0454
70739,20.107362727000066,105.88428090900004,5,0.035,0.0376,0.0534
70740,20.10362710000004,105.88970802700004,5,0.0317,0.0447,0.067
70741,20.10555971400004,105.88829136400004,5,0.0489,0.0586,0.065
70742,20.106524399000023,105.88192045700004,5,0.0326,0.036,0.0511
70743,20.105251152000047,105.88791719300008,5,0.063,0.0664,0.0752
70744,20.10550113500005,105.88428820000009,5,0.035,0.038,0.0536
70745,20.104070936000028,105.88528193800003,5,0.0278,0.0361,0.0456
70746,20.108117187000065,105.88034492300004,5,0.032,0.0378,0.053
70747,20.105432429000075,105.88383555000009,5,0.0429,0.0484,0.0642
70748,20.10510452500005,105.88825908900009,5,0.0524,0.0438,0.0591
70749,20.104967118000047,105.88833570900005,5,0.0341,0.0398,0.0512
70750,20.105311536000045,105.88788962700004,5,0.063,0.069,0.0832
70751,20.107006108000064,105.88180557800004,5,0.0303,0.0407,0.0522
70752,20.10654958600003,105.88299510600008,5,0.03,0.0311,0.0466
70753,20.107620987000075,105.88036819300004,5,0.0313,0.0371,0.0634
70754,20.10337834400008,105.88437821200004,5,0.0406,0.0337,0.0462
70755,20.103720275000057,105.89008473600006,5,0.0315,0.034,0.0549
70756,20.10572520100004,105.88785484100003,5,0.0523,0.0578,0.0691
70757,20.10549261600005,105.88747116300004,5,0.0597,0.0619,0.0759
70758,20.105613969000046,105.88781910500006,5,0.063,0.0638,0.0771
70759,20.10559217600008,105.88381293400003,5,0.0429,0.0469,0.0656
70760,20.10410281000003,105.88905508200008,5,0.0284,0.033,0.0511
70761,20.106787970000028,105.88339997500007,5,0.0362,0.0364,0.0583
70762,20.104671017000044,105.88409869500003,5,0.0358,0.0424,0.0614
70763,20.10405933000004,105.88559972900003,5,0.0285,0.0353,0.0444
70764,20.10475510400005,105.88891465200004,5,0.0281,0.0365,0.0542
70765,20.10781555400007,105.88072558800008,5,0.0313,0.0354,0.058
70766,20.104216670000028,105.88914904500004,5,0.0284,0.033,0.0484
70767,20.103458816000057,105.88438475600007,5,0.0406,0.0359,0.0512
70768,20.105375080000044,105.88695392400004,5,0.0477,0.0524,0.0555
70769,20.107218696000075,105.88373054400004,5,0.0357,0.0474,0.0761
70770,20.104559479000045,105.88701614600006,5,0.0325,0.0448,0.0531
70771,20.10477614700005,105.88871014600004,5,0.0341,0.0435,0.0524
70772,20.103888186000063,105.88990966300008,5,0.0317,0.0339,0.0518
70773,20.103938994000032,105.88917442900004,5,0.0289,0.0348,0.0501
70774,20.106885546000058,105.88185864600004,5,0.0303,0.0489,0.0571
70775,20.10411351800008,105.88895941600003,5,0.0284,0.0363,0.0589
70776,20.103976572000025,105.88525752100009,5,0.0349,0.0361,0.0433
70777,20.10322126700004,105.88485055000008,5,0.0406,0.0396,0.0488
70778,20.10527021300004,105.88361969600004,5,0.0343,0.0364,0.049
70779,20.105703772000027,105.88323663700004,5,0.0407,0.034,0.0482
70780,20.106055998000045,105.88382009400004,5,0.0436,0.0486,0.0612
70781,20.104532854000077,105.88630834500007,5,0.0303,0.0338,0.0616
70782,20.10629899500003,105.88369338800004,5,0.0368,0.037,0.0524
70783,20.10411874600004,105.88467980700004,5,0.0387,0.051,0.0584
70784,20.10589628400004,105.88361911800008,5,0.0407,0.0516,0.0634
70785,20.104783360000056,105.88709282700006,5,0.0367,0.0365,0.0439
70786,20.105574254000032,105.88426492100004,5,0.035,0.0365,0.0484
70787,20.10675267300008,105.88255630100008,5,0.0296,0.031,0.0486
70788,20.10352794600004,105.88425870000005,5,0.0406,0.0377,0.052
70789,20.107393659000024,105.88091058300004,5,0.0321,0.0348,0.0538
70790,20.105298570000052,105.88388887500008,5,0.0429,0.0492,0.0646
70791,20.10655793800004,105.88279094900008,5,0.03,0.0323,0.0444
70792,20.103806707000047,105.88950573100004,5,0.0317,0.0324,0.0642
70793,20.107108107000045,105.88096078800004,5,0.0352,0.0454,0.0524
70794,20.104758540000034,105.88717512300008,5,0.041,0.0382,0.0437
70795,20.105567362000045,105.88337384700009,5,0.0343,0.0353,0.046
70796,20.10676088200006,105.88158299200006,5,0.0326,0.0486,0.0601
70797,20.10308406400003,105.88465491200007,5,0.0406,0.0515,0.0564
70798,20.106693224000026,105.88186624700006,5,0.0326,0.0356,0.058
70799,20.107464469000035,105.88395735800005,5,0.0301,0.0443,0.0664
70800,20.104875409000044,105.88654701400009,5,0.0294,0.0322,0.0574
70801,20.105638379000027,105.88697599300008,5,0.0477,0.0518,0.0688
70802,20.107849590000058,105.88445714400008,5,0.0271,0.0412,0.0619
70803,20.105980292000027,105.88378361700006,5,0.0436,0.0554,0.0664
70804,20.107428677000037,105.88059537200007,5,0.0313,0.0387,0.06
70805,20.10522828200004,105.88815606700004,5,0.063,0.0531,0.0622
70806,20.10493637400004,105.88861539400004,5,0.0341,0.0522,0.062
70807,20.105316895000044,105.88656181700009,5,0.0269,0.0331,0.0556
