label,Long,Lat,B2,B3,B4,B5,B8,B8A,B11,B12
open water,105.66680509300004,20.116863856000062,0.046,0.078,0.0624,0.1105,0.2524,0.2056,0.1349,0.0728
open water,105.66654011000008,20.117164926000044,0.0559,0.0982,0.0554,0.1168,0.1462,0.2239,0.157,0.0852
open water,105.66647910100004,20.116873704000056,0.0529,0.0862,0.07,0.1306,0.2238,0.2189,0.1694,0.0985
open water,105.66654508800008,20.116815281000072,0.0554,0.0857,0.0698,0.1306,0.2254,0.2189,0.1694,0.0985
open water,105.66671348700004,20.116711700000053,0.0574,0.0855,0.0704,0.1248,0.2342,0.2408,0.1642,0.0899
open water,105.66673568500003,20.116886534000056,0.0596,0.0903,0.0688,0.1191,0.1781,0.2043,0.1405,0.0835
open water,105.66650358700008,20.117014854000047,0.0514,0.0868,0.0573,0.1169,0.1977,0.2256,0.1508,0.0796
open water,105.66677311100004,20.117079360000048,0.0528,0.0813,0.0564,0.1122,0.1914,0.2339,0.1551,0.0844
open water,105.66647596900005,20.117056477000062,0.0589,0.1013,0.0579,0.1169,0.1449,0.2256,0.1508,0.0796
open water,105.66641082700004,20.117010796000045,0.0557,0.0951,0.0593,0.1169,0.1866,0.2256,0.1508,0.0796
open water,105.66652364200009,20.116923434000057,0.0556,0.0867,0.0602,0.1306,0.2217,0.2189,0.1694,0.0985
open water,105.66643991200004,20.11689665200004,0.0529,0.0862,0.07,0.1306,0.2238,0.2189,0.1694,0.0985
open water,105.66638239700006,20.11699534000008,0.0517,0.085,0.0614,0.127,0.2308,0.2585,0.1819,0.1006
open water,105.66668288600005,20.11670217900007,0.0574,0.0855,0.0704,0.1248,0.2342,0.2408,0.1642,0.0899
open water,105.66676659800004,20.11696679800008,0.0578,0.0868,0.0682,0.1122,0.1721,0.2339,0.1551,0.0844
open water,105.66654256800004,20.11709341100004,0.0564,0.0974,0.0603,0.1169,0.1241,0.2256,0.1508,0.0796
open water,105.66677159300008,20.116890974000057,0.0521,0.0835,0.0774,0.1105,0.2053,0.2056,0.1349,0.0728
open water,105.66679515600003,20.116950203000044,0.0521,0.0835,0.0774,0.1105,0.2053,0.2056,0.1349,0.0728
open water,105.66677068500007,20.117021701000056,0.0578,0.0868,0.0682,0.1122,0.1721,0.2339,0.1551,0.0844
open water,105.66647930700007,20.117066640000075,0.0589,0.1013,0.0579,0.1169,0.1449,0.2256,0.1508,0.0796
open water,105.66653172900004,20.116983635000054,0.0514,0.0868,0.0573,0.1169,0.1977,0.2256,0.1508,0.0796
open water,105.66661673400004,20.11677153500005,0.0626,0.0952,0.082,0.1248,0.217,0.2408,0.1642,0.0899
open water,105.66666670300005,20.116782861000047,0.0711,0.0962,0.0778,0.1191,0.1781,0.2043,0.1405,0.0835
open water,105.66668820100004,20.11672317800003,0.0574,0.0855,0.0704,0.1248,0.2342,0.2408,0.1642,0.0899
open water,105.66667891900003,20.11667329200004,0.0544,0.083,0.077,0.1248,0.2394,0.2408,0.1642,0.0899
open water,105.66670831000005,20.117078596000056,0.0513,0.0861,0.055,0.1134,0.1929,0.2072,0.1337,0.0738
open water,105.66678751600004,20.11687435400006,0.0521,0.0835,0.0774,0.1105,0.2053,0.2056,0.1349,0.0728
open water,105.66667107800004,20.11671390500004,0.0574,0.0855,0.0704,0.1248,0.2342,0.2408,0.1642,0.0899
open water,105.66657457700006,20.11700176100004,0.0514,0.0868,0.0573,0.1169,0.1977,0.2256,0.1508,0.0796
open water,105.66645295600004,20.11694643800007,0.0529,0.0862,0.07,0.1306,0.2238,0.2189,0.1694,0.0985
open water,105.66635575600009,20.116951350000026,0.0529,0.0862,0.0722,0.1361,0.2653,0.27,0.1985,0.1177
open water,105.66676328400006,20.11709633500004,0.0528,0.0813,0.0564,0.1122,0.1914,0.2339,0.1551,0.0844
open water,105.66645829100008,20.11707671600004,0.0589,0.1013,0.0579,0.1169,0.1449,0.2256,0.1508,0.0796
open water,105.66671792200005,20.116841779000023,0.0586,0.0944,0.071,0.1191,0.1797,0.2043,0.1405,0.0835
open water,105.66664793300004,20.11669741000003,0.0626,0.0952,0.082,0.1248,0.217,0.2408,0.1642,0.0899
open water,105.66652412500008,20.11682837500007,0.0554,0.0857,0.0698,0.1306,0.2254,0.2189,0.1694,0.0985
open water,105.66646478300004,20.11705191100004,0.0557,0.0951,0.0593,0.1169,0.1866,0.2256,0.1508,0.0796
open water,105.66674676900004,20.11688093700008,0.0596,0.0903,0.0688,0.1191,0.1781,0.2043,0.1405,0.0835
open water,105.66642620900006,20.11702443500008,0.0557,0.0951,0.0593,0.1169,0.1866,0.2256,0.1508,0.0796
open water,105.66665915800009,20.117145251000068,0.0535,0.0996,0.0538,0.1255,0.1587,0.2287,0.162,0.0988
open water,105.66649897800004,20.11710671300005,0.0564,0.0974,0.0603,0.1169,0.1241,0.2256,0.1508,0.0796
open water,105.66643682400009,20.11704316700008,0.0557,0.0951,0.0593,0.1169,0.1866,0.2256,0.1508,0.0796
open water,105.66638622400006,20.117041640000025,0.0517,0.085,0.0614,0.127,0.2308,0.2585,0.1819,0.1006
open water,105.66673388600007,20.116783703000067,0.0586,0.0944,0.071,0.1191,0.1797,0.2043,0.1405,0.0835
open water,105.66683472300008,20.11693606200004,0.0521,0.0835,0.0774,0.1105,0.2053,0.2056,0.1349,0.0728
open water,105.66656408800009,20.11679689600004,0.0554,0.0857,0.0698,0.1306,0.2254,0.2189,0.1694,0.0985
open water,105.66653313800003,20.116905572000064,0.0556,0.0867,0.0602,0.1306,0.2217,0.2189,0.1694,0.0985
open water,105.66682678300003,20.11696378700003,0.0578,0.0868,0.0682,0.1122,0.1721,0.2339,0.1551,0.0844
open water,105.66647498500004,20.117051100000023,0.0557,0.0951,0.0593,0.1169,0.1866,0.2256,0.1508,0.0796
open water,105.66644715000004,20.117112916000053,0.0589,0.1013,0.0579,0.1169,0.1449,0.2256,0.1508,0.0796
open water,105.66655743700004,20.11681264400005,0.0554,0.0857,0.0698,0.1306,0.2254,0.2189,0.1694,0.0985
open water,105.66649109900004,20.116895519000025,0.0529,0.0862,0.07,0.1306,0.2238,0.2189,0.1694,0.0985
open water,105.66666724600007,20.117088320000047,0.0475,0.0816,0.0491,0.1134,0.1842,0.2072,0.1337,0.0738
open water,105.66669934500004,20.116801274000068,0.0586,0.0944,0.071,0.1191,0.1797,0.2043,0.1405,0.0835
open water,105.66640096200004,20.117014698000048,0.0517,0.085,0.0614,0.127,0.2308,0.2585,0.1819,0.1006
open water,105.66668291800003,20.117072018000044,0.0513,0.0861,0.055,0.1134,0.1929,0.2072,0.1337,0.0738
open water,105.66670570300003,20.11682225200008,0.0586,0.0944,0.071,0.1191,0.1797,0.2043,0.1405,0.0835
open water,105.66685007700003,20.117025789000024,0.0578,0.0868,0.0682,0.1122,0.1721,0.2339,0.1551,0.0844
open water,105.66680204800008,20.11684478500007,0.046,0.078,0.0624,0.1105,0.2524,0.2056,0.1349,0.0728
open water,105.66640700200008,20.11698522800004,0.0557,0.0951,0.0593,0.1169,0.1866,0.2256,0.1508,0.0796
open water,105.66658912000008,20.116764615000022,0.0626,0.0952,0.082,0.1248,0.217,0.2408,0.1642,0.0899
open water,105.66673696200009,20.11675528800004,0.0574,0.0855,0.0704,0.1248,0.2342,0.2408,0.1642,0.0899
open water,105.66660973900008,20.11667304900004,0.0576,0.091,0.0818,0.1248,0.2067,0.2408,0.1642,0.0899
open water,105.66666107300004,20.11679581800007,0.0711,0.0962,0.0778,0.1191,0.1781,0.2043,0.1405,0.0835
open water,105.66647691500005,20.116969762000053,0.0557,0.0951,0.0593,0.1169,0.1866,0.2256,0.1508,0.0796
open water,105.66640956600008,20.11689433600004,0.0529,0.0862,0.07,0.1306,0.2238,0.2189,0.1694,0.0985
open water,105.66646324500005,20.116931333000025,0.0529,0.0862,0.07,0.1306,0.2238,0.2189,0.1694,0.0985
open water,105.66647118100008,20.11705004700008,0.0557,0.0951,0.0593,0.1169,0.1866,0.2256,0.1508,0.0796
open water,105.66650807400003,20.11717238600005,0.0559,0.0982,0.0554,0.1168,0.1462,0.2239,0.157,0.0852
open water,105.66679782100005,20.117050577000043,0.0578,0.0868,0.0682,0.1122,0.1721,0.2339,0.1551,0.0844
open water,105.66645931800008,20.116975427000057,0.0557,0.0951,0.0593,0.1169,0.1866,0.2256,0.1508,0.0796
open water,105.66654147000008,20.117176527000023,0.0559,0.0982,0.0554,0.1168,0.1462,0.2239,0.157,0.0852
open water,105.66679524700004,20.11702758300004,0.0578,0.0868,0.0682,0.1122,0.1721,0.2339,0.1551,0.0844
open water,105.66680499900008,20.116936597000063,0.0521,0.0835,0.0774,0.1105,0.2053,0.2056,0.1349,0.0728
open water,105.66929981900005,20.13783082300005,0.0764,0.118,0.0929,0.1091,0.0457,0.0923,0.0903,0.0706
open water,105.67015913800007,20.135614903000032,0.0832,0.1236,0.1088,0.0851,0.1057,0.0811,0.0814,0.0598
open water,105.67017079900006,20.135890176000032,0.0844,0.1282,0.1174,0.184,0.1163,0.1869,0.1718,0.1282
open water,105.66917051700004,20.13906897100003,0.0648,0.104,0.0761,0.068,0.0484,0.0389,0.0346,0.0279
open water,105.66908799800008,20.13881118800004,0.0678,0.1058,0.0787,0.0693,0.0457,0.0442,0.0373,0.0271
open water,105.66954866900004,20.137766912000075,0.0706,0.126,0.1122,0.104,0.0529,0.1233,0.1003,0.0695
open water,105.66891557200006,20.139210638000066,0.0639,0.1013,0.0726,0.08,0.1062,0.0971,0.0625,0.0312
open water,105.66981230200008,20.137316644000062,0.0717,0.1056,0.0816,0.0908,0.0534,0.0806,0.0713,0.0501
open water,105.66992847800007,20.13673316200004,0.0687,0.1056,0.0814,0.0752,0.0421,0.0527,0.05,0.0316
open water,105.66944663600005,20.137981578000048,0.072,0.1262,0.1009,0.1002,0.0441,0.0533,0.0536,0.0382
open water,105.66906848300005,20.139333590000035,0.0677,0.1064,0.0778,0.0715,0.044,0.043,0.0413,0.0259
open water,105.67026256100009,20.13618065000003,0.0681,0.1094,0.084,0.0872,0.0381,0.0412,0.043,0.0339
open water,105.66994094400007,20.13669259000005,0.0718,0.1074,0.0824,0.0752,0.0439,0.0527,0.05,0.0316
open water,105.66960396000007,20.136893929000053,0.091,0.1306,0.1658,0.124,0.1764,0.1132,0.1195,0.0937
open water,105.66979405400008,20.136796267000022,0.0769,0.11,0.087,0.0768,0.043,0.0497,0.0565,0.0397
open water,105.67026507300004,20.135946389000026,0.0705,0.1082,0.085,0.0727,0.0349,0.0336,0.041,0.03
open water,105.67017704700004,20.13572485400005,0.074,0.118,0.0936,0.0851,0.0701,0.0811,0.0814,0.0598
open water,105.66942993500004,20.137821033000023,0.0754,0.1228,0.0992,0.097,0.0426,0.0442,0.0408,0.0302
open water,105.66898857700004,20.139196199000025,0.0678,0.104,0.0766,0.08,0.0439,0.0971,0.0625,0.0312
open water,105.66959946900003,20.13712871500008,0.076,0.1094,0.0919,0.081,0.0543,0.0626,0.069,0.0519
open water,105.66949750200008,20.13728702800006,0.0759,0.117,0.0936,0.1361,0.0635,0.1548,0.1301,0.0978
open water,105.66900292800004,20.139498756000023,0.0664,0.1044,0.0752,0.0766,0.043,0.0694,0.0542,0.0298
open water,105.66903782500005,20.13904777100004,0.07,0.1042,0.0791,0.068,0.0453,0.0389,0.0346,0.0279
open water,105.66991403100008,20.13633351600004,0.0708,0.1154,0.089,0.0931,0.0476,0.0483,0.0498,0.0372
open water,105.66980059700006,20.13709568700005,0.0752,0.1064,0.0828,0.0719,0.0462,0.0481,0.0468,0.0338
open water,105.67002279800003,20.136712872000032,0.0711,0.1066,0.0838,0.0752,0.0439,0.0527,0.05,0.0316
open water,105.67012229400008,20.13629444300005,0.0744,0.1108,0.085,0.0931,0.0407,0.0483,0.0498,0.0372
open water,105.66975834900006,20.13746933100004,0.0683,0.1144,0.0971,0.104,0.0884,0.1395,0.1108,0.0742
open water,105.66904519300004,20.139168198000046,0.067,0.1028,0.0784,0.0692,0.045,0.0452,0.0397,0.0263
open water,105.66890364100004,20.139420508000057,0.0657,0.0995,0.0734,0.0766,0.0633,0.0694,0.0542,0.0298
open water,105.67038413400007,20.136130282000067,0.0726,0.1046,0.0826,0.1044,0.0656,0.1438,0.1145,0.0761
open water,105.66942436700003,20.137772686000066,0.0761,0.1234,0.103,0.097,0.0441,0.0442,0.0408,0.0302
open water,105.67023356000004,20.13563387000005,0.0832,0.1236,0.1088,0.0851,0.1057,0.0811,0.0814,0.0598
open water,105.66974156900004,20.13668841200007,0.0798,0.1134,0.091,0.0768,0.0568,0.0497,0.0565,0.0397
open water,105.66984448800008,20.13661114300004,0.073,0.1106,0.0867,0.1049,0.0401,0.0999,0.0989,0.0767
open water,105.67030257500004,20.13573273500004,0.0706,0.1104,0.0847,0.0851,0.0383,0.0811,0.0814,0.0598
open water,105.67011501300004,20.13604959900005,0.0712,0.1122,0.0888,0.1304,0.0531,0.1334,0.1275,0.0974
open water,105.66965598700004,20.13710438000004,0.0704,0.1094,0.0855,0.081,0.0401,0.0626,0.069,0.0519
open water,105.67004735800003,20.13677252400004,0.0682,0.1066,0.0822,0.0752,0.0533,0.0527,0.05,0.0316
open water,105.66897544200005,20.139021437000054,0.0706,0.1054,0.0804,0.0825,0.0516,0.1302,0.0796,0.0404
open water,105.66908259300004,20.13906897100003,0.0674,0.1028,0.0778,0.068,0.0444,0.0389,0.0346,0.0279
open water,105.67000029800003,20.13626777900004,0.076,0.1108,0.087,0.0899,0.0419,0.065,0.0803,0.065
open water,105.66944203400004,20.137970736000057,0.072,0.1262,0.1009,0.1002,0.0441,0.0533,0.0536,0.0382
open water,105.66988845500003,20.136436402000072,0.0818,0.119,0.1052,0.1697,0.0873,0.1687,0.1629,0.145
open water,105.66924563800006,20.138208331000044,0.0738,0.1094,0.0864,0.0723,0.0458,0.0397,0.0403,0.0314
open water,105.66958921200006,20.13693974100005,0.0963,0.1276,0.1208,0.124,0.1144,0.1132,0.1195,0.0937
open water,105.66923813900009,20.138793845000063,0.0694,0.1022,0.08,0.0868,0.0569,0.0987,0.0904,0.0637
open water,105.66987168900005,20.13718503900003,0.0712,0.1054,0.0832,0.0908,0.0724,0.0806,0.0713,0.0501
open water,105.66911498300004,20.13885343800007,0.07,0.1046,0.0766,0.0693,0.0528,0.0442,0.0373,0.0271
open water,105.67043180300004,20.13585845800004,0.0698,0.107,0.0826,0.074,0.0377,0.0568,0.0607,0.04
open water,105.66971512800006,20.137258664000058,0.0724,0.1092,0.0828,0.0877,0.0445,0.044,0.0503,0.0326
open water,105.66931437500004,20.13863053400007,0.0714,0.0996,0.0827,0.084,0.0726,0.0766,0.0671,0.0486
open water,105.67008457200006,20.13648038900004,0.0723,0.1172,0.0991,0.0848,0.0428,0.0343,0.0389,0.0292
open water,105.66989996500008,20.136254039000047,0.0988,0.1414,0.1636,0.2084,0.1721,0.2197,0.2096,0.1687
open water,105.66992611800003,20.136747471000035,0.0687,0.1056,0.0814,0.0752,0.0421,0.0527,0.05,0.0316
open water,105.66935333500004,20.13803484500005,0.0756,0.1174,0.0926,0.0841,0.0418,0.054,0.0595,0.0411
open water,105.67029608700004,20.13583794500005,0.0719,0.1074,0.0839,0.0777,0.0391,0.0428,0.0529,0.0366
open water,105.66924567600006,20.13873942600003,0.0747,0.1013,0.0808,0.084,0.0589,0.0766,0.0671,0.0486
open water,105.67028717400008,20.13545116700004,0.0763,0.1182,0.0966,0.1233,0.0691,0.1162,0.1247,0.0842
open water,105.66997054500006,20.13658849100005,0.0736,0.1082,0.0846,0.0848,0.0435,0.0343,0.0389,0.0292
open water,105.66915058100004,20.13943598000004,0.0652,0.1028,0.0771,0.0715,0.0414,0.043,0.0413,0.0259
open water,105.66970276100004,20.137315073000025,0.0728,0.109,0.0862,0.0877,0.044,0.044,0.0503,0.0326
open water,105.66980676400004,20.13740651200004,0.0703,0.11,0.0862,0.104,0.0619,0.1395,0.1108,0.0742
open water,105.67008502400004,20.13636619700003,0.076,0.1114,0.091,0.0931,0.0422,0.0483,0.0498,0.0372
open water,105.66921053500003,20.13905045100006,0.0676,0.0999,0.0794,0.0945,0.0628,0.1329,0.1082,0.0774
open water,105.67017033000008,20.135703172000035,0.074,0.118,0.0936,0.0851,0.0701,0.0811,0.0814,0.0598
open water,105.66981345200008,20.137193921000065,0.0737,0.1076,0.0828,0.0908,0.0526,0.0806,0.0713,0.0501
open water,105.67043338400003,20.135944042000062,0.0692,0.1078,0.0826,0.0905,0.0427,0.0828,0.0805,0.0533
open water,105.66981626700004,20.136765885000045,0.073,0.1078,0.0819,0.0768,0.0447,0.0497,0.0565,0.0397
open water,105.66917068300006,20.138603431000035,0.069,0.1054,0.0817,0.0741,0.0424,0.0459,0.0527,0.0372
open water,105.67007876100008,20.13679965700004,0.0682,0.1066,0.0822,0.0752,0.0533,0.0527,0.05,0.0316
open water,105.66996020100004,20.136153429000046,0.0816,0.1278,0.1124,0.0899,0.0895,0.065,0.0803,0.065
open water,105.66908679200009,20.139185832000067,0.067,0.1028,0.0784,0.0692,0.045,0.0452,0.0397,0.0263
open water,105.66937632200006,20.137644528000067,0.0764,0.1206,0.11,0.0978,0.0411,0.042,0.044,0.036
open water,105.67033950900009,20.135381229000075,0.0763,0.1182,0.0966,0.1233,0.0691,0.1162,0.1247,0.0842
open water,105.66914290500004,20.138958321000075,0.0678,0.1046,0.0782,0.0693,0.0504,0.0442,0.0373,0.0271
open water,105.67023967200004,20.135826086000066,0.0728,0.1156,0.0866,0.0777,0.0483,0.0428,0.0529,0.0366
open water,105.66945583800003,20.137940233000048,0.0775,0.1308,0.1076,0.1002,0.0478,0.0533,0.0536,0.0382
open water,105.66921737100004,20.139085091000027,0.0678,0.0979,0.0806,0.0945,0.0737,0.1329,0.1082,0.0774
open water,105.66983653400004,20.136594340000045,0.073,0.1106,0.0867,0.1049,0.0401,0.0999,0.0989,0.0767
open water,105.67015622400004,20.13621432900004,0.076,0.1108,0.087,0.0899,0.0419,0.065,0.0803,0.065
open water,105.66982319400006,20.136908523000045,0.0728,0.108,0.0838,0.0698,0.0435,0.0379,0.0383,0.0265
open water,105.66996544400008,20.13668952600005,0.0718,0.1074,0.0824,0.0752,0.0439,0.0527,0.05,0.0316
open water,105.66925985400007,20.13788113400005,0.0807,0.1178,0.0994,0.1091,0.0847,0.0923,0.0903,0.0706
open water,105.66904478300006,20.13935503800008,0.0677,0.1064,0.0778,0.0715,0.044,0.043,0.0413,0.0259
open water,105.67024045000004,20.136338727000066,0.0715,0.1188,0.1,0.0903,0.0414,0.057,0.0633,0.0428
open water,105.66994294300008,20.136623739000072,0.0736,0.1082,0.0846,0.0848,0.0435,0.0343,0.0389,0.0292
open water,105.67031533500004,20.135302728000056,0.0782,0.1224,0.1028,0.1559,0.0995,0.182,0.1549,0.1185
open water,105.67045465700004,20.135491236000064,0.0767,0.1118,0.0839,0.0869,0.038,0.0388,0.0362,0.0265
open water,105.66934069000008,20.138390928000035,0.0822,0.1054,0.0818,0.0821,0.0598,0.0517,0.0454,0.0345
open water,105.66911717700005,20.138425536000057,0.075,0.1062,0.083,0.0889,0.0432,0.0695,0.0758,0.049
open water,105.66961455500008,20.13768893300005,0.0714,0.1246,0.11,0.0996,0.0462,0.069,0.0601,0.0405
open water,105.66971853400008,20.136595530000022,0.0996,0.1584,0.1716,0.2083,0.2072,0.2457,0.2249,0.1994
open water,105.66927506700004,20.13897358300005,0.0676,0.0999,0.0794,0.0945,0.0628,0.1329,0.1082,0.0774
open water,105.66992859400004,20.13644206500004,0.072,0.1116,0.0843,0.0931,0.0385,0.0483,0.0498,0.0372
open water,105.67002330000008,20.13620775100003,0.076,0.1108,0.087,0.0899,0.0419,0.065,0.0803,0.065
open water,105.66972482100005,20.136726036000027,0.0894,0.1274,0.1154,0.1764,0.0944,0.1934,0.1817,0.1502
open water,105.67046439500004,20.135912657000063,0.069,0.1016,0.082,0.074,0.0617,0.0568,0.0607,0.04
open water,105.66910832300005,20.139542886000072,0.069,0.1024,0.0744,0.0705,0.0487,0.0493,0.0447,0.0331
open water,105.66996933000009,20.136317553000023,0.0708,0.1154,0.089,0.0931,0.0476,0.0483,0.0498,0.0372
open water,105.66735732500004,20.13864992300006,0.041,0.0706,0.0545,0.1129,0.2292,0.2266,0.1438,0.0803
open water,105.66727669200009,20.13941343100004,0.0742,0.1084,0.086,0.1167,0.1157,0.177,0.1091,0.0586
open water,105.66749503800008,20.13876862100005,0.0478,0.078,0.0654,0.1224,0.2196,0.288,0.1723,0.0941
open water,105.66716007100004,20.13939638500005,0.0566,0.085,0.0652,0.1167,0.197,0.177,0.1091,0.0586
open water,105.66723691300004,20.13921667100004,0.0532,0.087,0.0654,0.1105,0.2106,0.1913,0.1192,0.0707
open water,105.66732320900007,20.13884880300003,0.0546,0.0885,0.0719,0.1215,0.2446,0.2046,0.1453,0.0817
open water,105.66727879000004,20.13918066100007,0.0532,0.087,0.0654,0.1105,0.2106,0.1913,0.1192,0.0707
open water,105.66713517600004,20.139437833000045,0.0711,0.1044,0.0803,0.1167,0.1302,0.177,0.1091,0.0586
open water,105.66744644700007,20.13869562000008,0.0455,0.0744,0.0582,0.1129,0.2612,0.2266,0.1438,0.0803
open water,105.66730865500004,20.13910641300004,0.0615,0.0952,0.073,0.1197,0.1612,0.2388,0.15,0.0837
open water,105.66731578600007,20.138976898000067,0.0547,0.0866,0.07,0.1197,0.1958,0.2388,0.15,0.0837
open water,105.66742904300008,20.13892250300006,0.0614,0.1004,0.0716,0.1215,0.1566,0.2046,0.1453,0.0817
open water,105.66731410100004,20.138754937000044,0.0466,0.0809,0.0631,0.1129,0.2271,0.2266,0.1438,0.0803
open water,105.66731083100008,20.138810781000075,0.0546,0.0885,0.0719,0.1215,0.2446,0.2046,0.1453,0.0817
open water,105.66737446500008,20.13866673300004,0.041,0.0706,0.0545,0.1129,0.2292,0.2266,0.1438,0.0803
open water,105.66719866500004,20.139242953000064,0.0412,0.069,0.0574,0.1105,0.2612,0.1913,0.1192,0.0707
open water,105.66723139900004,20.13924339800008,0.0672,0.097,0.0761,0.1105,0.1406,0.1913,0.1192,0.0707
open water,105.66728204700009,20.13913476800008,0.0424,0.0686,0.0566,0.1014,0.2372,0.2092,0.1249,0.0663
open water,105.66716997400005,20.13934897100006,0.0566,0.085,0.0652,0.1167,0.197,0.177,0.1091,0.0586
open water,105.66711178600008,20.13946849300004,0.0451,0.0744,0.0568,0.1011,0.2504,0.2163,0.1142,0.06
open water,105.66732498800008,20.13912237000005,0.0615,0.0952,0.073,0.1197,0.1612,0.2388,0.15,0.0837
